Method,Dataset,Preference,Initialization,Beta Friend,Beta Enemy,Repetitions,Adjusted Rand Index,Adjusted Rand Index SD,Silhouette Score,Silhouette Score SD,Seconds,Seconds SD,Moves,Moves SD,Converged,Converged SD,Final Coalitions,Final Coalitions SD,Initial Adjusted Rand Index,Initial Adjusted Rand Index SD
LocStab,Moons,AF,KM,0.25,0.35,10,0.6387921617943852,0.0,0.4799888064018961,7.850462293418876e-17,0.011474119988270104,0.002673924713200931,16.0,0.0,1.0,0.0,2.0,0.0,0.7973669765601505,0.0
LocStab,Moons,AF,D,0.25,0.35,10,0.9342244691686101,0.0,0.40684644705690465,4.2998752849492583e-17,0.010257630026899278,0.0024449622576864175,5.0,0.0,1.0,0.0,2.0,0.0,0.9407784269740069,1.1102230246251565e-16
LocStab,Moons,AE,S,0.25,0.35,10,0.2284407618155468,0.01078959881510804,0.23785325185675701,0.11855379388181207,0.0956408599857241,0.024292387947501534,304.4,13.507035203922436,1.0,0.0,10.5,1.284523257866513,0.0,0.0
LocStab,Moons,AE,P,0.25,0.35,10,0.29271908692584764,0.022959273285964543,0.3748208090827938,0.09182815645116783,0.05915932998759672,0.014577785181759966,301.5,12.192210628101861,1.0,0.0,6.8,0.7483314773547882,0.002887053529721981,0.004853016453643799
LocStab,Moons,AE,KM,0.25,0.35,10,0.30821875325261516,0.016453885598051755,0.4761095382332753,0.011045726115315374,0.0352213199948892,0.006291512636876749,150.4,9.58331884056875,1.0,0.0,5.4,0.4898979485566356,0.3295652039932825,0.014047791729088058
LocStab,Moons,AE,D,0.25,0.35,10,0.3282648197230243,5.551115123125783e-17,0.48987714287822703,7.850462293418876e-17,0.03474742001853883,0.007133086544681344,158.3,0.45825756949558405,1.0,0.0,6.0,0.0,0.3320387588589363,0.0
LocStab,3 Circles,B,S,0.25,0.35,10,0.41628895054124426,0.003135705479323884,0.2893418225857908,0.0002952399242305662,0.06797671999083832,0.0065586848088646215,344.2,23.81512124680452,1.0,0.0,4.0,0.0,0.0,0.0
LocStab,3 Circles,B,P,0.25,0.35,10,0.41555113208646405,0.0015517503625977424,0.2894214494761294,0.00020224165963653545,0.03252366998931393,0.005382734695128864,258.4,43.234708279344275,1.0,0.0,4.0,0.0,-0.00044907531253461956,0.0028984289084862
LocStab,3 Circles,B,KM,0.25,0.35,10,0.42430898484829066,0.0,0.28911022060037705,4.965068306494546e-17,0.006098309997469187,0.00033182840585898763,6.3,0.9,1.0,0.0,4.0,0.0,0.9500902468423238,0.014253299105890072
LocStab,3 Circles,B,D,0.25,0.35,10,0.4171069276537409,0.0,0.28881208261549174,0.0,0.021630920004099607,0.002177552273776096,158.0,1.0954451150103321,1.0,0.0,4.0,0.0,0.2794067047809583,0.0003801297749596275
LocStab,3 Circles,AF,S,0.25,0.35,10,0.34562960632521533,0.043674432841556185,0.1391743065389299,0.04005819704021927,0.06183837000280619,0.005953421155773393,297.1,5.374941860150675,1.0,0.0,4.9,0.3,0.0,0.0
LocStab,3 Circles,AF,P,0.25,0.35,10,0.40686681713770756,0.033591279997752146,0.22568492257527278,0.13648164648471325,0.025272079999558626,0.001676233527740769,189.1,14.882540105774956,1.0,0.0,3.6,0.66332495807108,0.009444891070433697,0.005498618100598787
LocStab,3 Circles,AF,KM,0.25,0.35,10,0.4202772735261158,0.003339399318956326,0.4153737123011342,0.0017242053240473269,0.006170989968813956,0.0007414736349245286,6.6,1.2,1.0,0.0,3.0,0.0,0.9442708293431064,0.00956270542272043
LocStab,3 Circles,AF,D,0.25,0.35,10,0.4033667733509233,0.004521931641707932,0.2888678822137144,0.0006699893812846358,0.01982406999450177,0.0011217332862365472,153.6,0.4898979485566356,1.0,0.0,4.0,0.0,0.2860850899798385,0.0005605845346227446
LocStab,3 Circles,AE,S,0.25,0.35,10,0.3281759754765369,0.02702011195839726,0.16845232116709083,0.07985965998661165,0.05977330999448895,0.0029279542626651544,294.1,1.9723082923316022,1.0,0.0,8.0,0.6324555320336759,0.0,0.0
LocStab,3 Circles,AE,P,0.25,0.35,10,0.43617817315299157,0.0279953860505027,0.06540963382947144,0.04012233457157554,0.028211040003225208,0.0028667885849319777,218.8,17.13359273474189,1.0,0.0,6.6,0.4898979485566356,0.013651411512316886,0.008778233442611742
LocStab,3 Circles,AE,KM,0.25,0.35,10,0.4448239765803378,0.005698628835103648,0.2863115671354467,0.001233805438848351,0.0056813099887222055,0.0005039390040166218,2.6,1.8000000000000003,1.0,0.0,4.0,0.0,0.9763517318606976,0.020320595183993848
LocStab,3 Circles,AE,D,0.25,0.35,10,0.2897034064561429,0.002863002651175183,0.2645016713265663,0.0008623932539706266,0.01514970000134781,0.0011036250214572889,107.7,0.7810249675906654,1.0,0.0,6.0,0.0,0.5352729730994181,0.0023937772296902084
LocStab,Cancer,B,S,0.25,0.35,10,0.19869685540055237,0.0010014221437164342,0.1989514116410034,0.010101998624006958,0.5271807699929922,0.03572195808530083,569.9,5.682429058070149,1.0,0.0,22.0,0.0,0.0,0.0
LocStab,Cancer,B,P,0.25,0.35,10,0.1978445168911578,0.0003325779421193438,0.21555448912794045,0.0066081885981211725,0.12669615000486373,0.010271921781219486,357.2,13.753544997563356,1.0,0.0,16.6,0.9165151389911681,-0.0004133117621906546,0.00021145100016852354
LocStab,Cancer,B,KM,0.25,0.35,10,0.1988257615288064,2.7755575615628914e-17,0.22710388077314278,4.6443961262081255e-17,0.0610819699941203,0.0006476840576628638,147.6,1.2,1.0,0.0,15.0,0.0,0.3156662460838045,0.0020726682124534656
LocStab,Cancer,B,D,0.25,0.35,10,0.19789698974845166,0.0,0.21894977595488624,1.2412670766236365e-17,0.04932383998529986,0.0009256928845131903,113.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0
LocStab,Cancer,AF,S,0.25,0.35,10,0.1575602839990638,0.02168839186023194,0.1690553758164382,0.01867807612711392,0.5173129800125025,0.0332904555006217,546.5,1.746424919657298,1.0,0.0,23.9,1.5779733838059502,0.0,0.0
LocStab,Cancer,AF,P,0.25,0.35,10,0.13851442821149637,0.05383798473608291,0.25999722920963764,0.04418653124693798,0.09792263996787369,0.010459235723917907,275.4,15.402597183592123,1.0,0.0,11.9,0.9433981132056604,0.005777474657974745,0.005312492069143282
LocStab,Cancer,AF,KM,0.25,0.35,10,0.2248779343045368,0.0013274175478468985,0.35269713422378,0.0004411665020770089,0.04793701998423785,0.0010828744912561707,114.4,0.8,1.0,0.0,10.0,0.0,0.35765304326163505,0.00232122653209017
LocStab,Cancer,AF,D,0.25,0.35,10,0.016458762927001623,3.469446951953614e-18,0.41976509803012807,2.482534153247273e-17,0.014060460031032562,8.613894734717145e-05,10.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0
LocStab,Cancer,AE,S,0.25,0.35,10,0.3204351491276251,0.10932439380341005,0.13782171381588265,0.04891105236689882,0.5245929000084288,0.02845674415777628,555.8,29.040661149498646,1.0,0.0,28.3,1.1,0.0,0.0
LocStab,Cancer,AE,P,0.25,0.35,10,0.21518662840763417,0.15246832676907277,0.11329236371830576,0.0890023691396859,0.09933955000014975,0.011304588760033584,264.3,31.54377910143298,1.0,0.0,18.0,0.8944271909999159,0.074028576061685,0.05075257336294887
LocStab,Cancer,AE,KM,0.25,0.35,10,0.4243328649627621,0.0,0.26211243702490944,3.0404709722440586e-17,0.04294456002535298,0.0009404266010511625,92.6,1.2,1.0,0.0,17.0,0.0,0.5964782645402646,0.004647265813162882
LocStab,Cancer,AE,D,0.25,0.35,10,0.1950524380367737,0.0,0.20898707028187818,1.5202354861220293e-17,0.04566414000000805,0.000678899500021778,104.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0
LocStab,Iris,B,S,0.25,0.35,10,0.5052992574175621,1.1102230246251565e-16,0.26418266279177116,4.2998752849492583e-17,0.00880392997059971,0.0004036996847117488,146.5,1.5,1.0,0.0,7.0,0.0,0.0,0.0
LocStab,Iris,B,P,0.25,0.35,10,0.5043277170355767,0.0019430807639709614,0.2656619528560407,0.002958580128539204,0.005921729980036617,0.0007731751726419101,122.8,5.5641710972974225,1.0,0.0,7.0,0.0,-0.004122089237675802,0.003321094494620682
LocStab,Iris,B,KM,0.25,0.35,10,0.5052992574175621,1.1102230246251565e-16,0.26418266279177116,4.2998752849492583e-17,0.004022379976231605,0.00019955121721123146,56.7,0.9,1.0,0.0,7.0,0.0,0.5090913122173275,0.0013129625552387501
LocStab,Iris,B,D,0.25,0.35,10,0.5052992574175621,1.1102230246251565e-16,0.26418266279177116,4.2998752849492583e-17,0.004272659984417259,0.00015801562718890114,68.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
LocStab,Iris,AF,S,0.25,0.35,10,0.510815043656258,0.003516310919510459,0.2999975469171364,0.005765864668988388,0.00860891998745501,0.00018687906228633845,144.3,0.45825756949558405,1.0,0.0,6.0,0.0,0.0,0.0
LocStab,Iris,AF,P,0.25,0.35,10,0.5242169643836483,0.005637384745412334,0.2635105958053502,0.0328369005251879,0.005059399991296232,0.00018600484780527981,96.5,2.1563858652847827,1.0,0.0,5.8,0.6,4.968624190538095e-05,0.003882372852997072
LocStab,Iris,AF,KM,0.25,0.35,10,0.5596292772570568,1.1102230246251565e-16,0.4594596325026547,6.329245045284193e-17,0.0036180299939587712,0.0001956285616484359,39.7,0.9,1.0,0.0,3.0,0.0,0.5700423697778939,0.0037260230578693102
LocStab,Iris,AF,D,0.25,0.35,10,0.0,0.0,,,0.002597169973887503,0.000218010038534073,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
LocStab,Iris,AE,S,0.25,0.35,10,0.4560994111342923,0.018302539144205866,0.25793396965051896,0.04308177670137278,0.008690879994537682,0.00037800269607538516,145.2,7.4269778510508555,1.0,0.0,8.6,0.66332495807108,0.0,0.0
LocStab,Iris,AE,P,0.25,0.35,10,0.524278969257798,0.028075954636737434,0.26633148566582765,0.053575083784867125,0.005590730009134859,0.00025881114783,114.3,7.759510293826537,1.0,0.0,7.6,0.4898979485566356,0.009982642229293895,0.010302339180923098
LocStab,Iris,AE,KM,0.25,0.35,10,0.5598031413231783,0.007697435203089797,0.32848368151257007,0.00035039348677424386,0.0027713899966329337,0.00015935288922355506,7.0,0.0,1.0,0.0,7.0,0.0,0.9317932541757047,0.0004636746722864072
LocStab,Iris,AE,D,0.25,0.35,10,0.5052992574175621,1.1102230246251565e-16,0.26418266279177116,4.2998752849492583e-17,0.004508259985595941,0.0008974649352837075,68.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
